# Region type :  patch inlet
# Faces          : 70
# Area           : 9.8000000000e-03
# Scale factor   : 1.0000000000e+00
# Time           	sum(phi)
40.6566          	-3.4885646924e-02
40.6616          	-3.4885647228e-02
40.6667          	-3.4885646849e-02
40.6717          	-3.4885647131e-02
40.6768          	-3.4885646804e-02
40.6818          	-3.4885647141e-02
40.6869          	-3.4885646837e-02
40.6919          	-3.4885647122e-02
40.697           	-3.4885646783e-02
40.702           	-3.4885647073e-02
40.7071          	-3.4885647025e-02
40.7121          	-3.4885647258e-02
40.7172          	-3.4885646846e-02
40.7222          	-3.4885647125e-02
40.7273          	-3.4885646970e-02
40.7323          	-3.4885647404e-02
40.7374          	-3.4885647654e-02
40.7424          	-3.4885647804e-02
40.7475          	-3.4885647530e-02
40.7525          	-3.4885647735e-02
40.7576          	-3.4885647185e-02
40.7626          	-3.4885647492e-02
40.7677          	-3.4885647093e-02
40.7727          	-3.4885647457e-02
40.7778          	-3.4885646970e-02
40.7828          	-3.4885647314e-02
40.7879          	-3.4885647011e-02
40.7929          	-3.4885647160e-02
40.798           	-3.4885647016e-02
40.803           	-3.4885647100e-02
40.8081          	-3.4885647012e-02
40.8131          	-3.4885647135e-02
40.8182          	-3.4885647018e-02
40.8232          	-3.4885647140e-02
40.8283          	-3.4885647010e-02
40.8333          	-3.4885647278e-02
40.8384          	-3.4885646838e-02
40.8434          	-3.4885647106e-02
40.8485          	-3.4885646878e-02
40.8535          	-3.4885647181e-02
40.8586          	-3.4885646847e-02
40.8636          	-3.4885647216e-02
40.8687          	-3.4885646855e-02
40.8737          	-3.4885647259e-02
40.8788          	-3.4885646942e-02
40.8838          	-3.4885647194e-02
40.8889          	-3.4885646783e-02
40.8939          	-3.4885647180e-02
40.899           	-3.4885646822e-02
40.904           	-3.4885647233e-02
40.9091          	-3.4885646807e-02
40.9141          	-3.4885647167e-02
40.9192          	-3.4885646836e-02
40.9242          	-3.4885647077e-02
40.9293          	-3.4885646761e-02
40.9343          	-3.4885646976e-02
40.9394          	-3.4885646808e-02
40.9444          	-3.4885646970e-02
40.9495          	-3.4885646823e-02
40.9545          	-3.4885647206e-02
40.9596          	-3.4885646804e-02
40.9646          	-3.4885647045e-02
40.9697          	-3.4885646790e-02
40.9747          	-3.4885647119e-02
40.9798          	-3.4885646926e-02
40.9848          	-3.4885647006e-02
40.9899          	-3.4885647004e-02
40.9949          	-3.4885647104e-02
41               	-3.4885646765e-02
41.0051          	-3.4885647114e-02
41.0101          	-3.4885646831e-02
41.0152          	-3.4885647166e-02
41.0202          	-3.4885646715e-02
41.0253          	-3.4885647078e-02
41.0303          	-3.4885646862e-02
41.0354          	-3.4885647152e-02
41.0404          	-3.4885646882e-02
41.0455          	-3.4885647095e-02
41.0505          	-3.4885647254e-02
41.0556          	-3.4885647878e-02
41.0606          	-3.4885647816e-02
41.0657          	-3.4885648091e-02
41.0707          	-3.4885647788e-02
41.0758          	-3.4885647696e-02
41.0808          	-3.4885647342e-02
41.0859          	-3.4885647325e-02
41.0909          	-3.4885647169e-02
41.096           	-3.4885647139e-02
41.101           	-3.4885647098e-02
41.1061          	-3.4885647285e-02
41.1111          	-3.4885647003e-02
41.1162          	-3.4885647313e-02
41.1212          	-3.4885646892e-02
41.1263          	-3.4885647132e-02
41.1313          	-3.4885646848e-02
41.1364          	-3.4885647087e-02
41.1414          	-3.4885646876e-02
41.1465          	-3.4885647043e-02
41.1515          	-3.4885647123e-02
41.1566          	-3.4885646981e-02
41.1616          	-3.4885646872e-02
41.1667          	-3.4885647063e-02
41.1717          	-3.4885646955e-02
41.1768          	-3.4885647025e-02
41.1818          	-3.4885646996e-02
41.1869          	-3.4885647200e-02
41.1919          	-3.4885647020e-02
41.197           	-3.4885647479e-02
41.202           	-3.4885646893e-02
41.2071          	-3.4885647526e-02
41.2121          	-3.4885646853e-02
41.2172          	-3.4885647312e-02
41.2222          	-3.4885646846e-02
41.2273          	-3.4885647445e-02
41.2323          	-3.4885646778e-02
41.2374          	-3.4885647190e-02
41.2424          	-3.4885646850e-02
41.2475          	-3.4885646893e-02
41.2525          	-3.4885646899e-02
41.2576          	-3.4885647101e-02
41.2626          	-3.4885646883e-02
41.2677          	-3.4885647013e-02
41.2727          	-3.4885646695e-02
41.2778          	-3.4885647011e-02
41.2828          	-3.4885646678e-02
41.2879          	-3.4885647071e-02
41.2929          	-3.4885646706e-02
41.298           	-3.4885647113e-02
41.303           	-3.4885646819e-02
41.3081          	-3.4885647106e-02
41.3131          	-3.4885646792e-02
41.3182          	-3.4885647270e-02
41.3232          	-3.4885646767e-02
41.3283          	-3.4885647308e-02
41.3333          	-3.4885647616e-02
41.3384          	-3.4885647685e-02
41.3434          	-3.4885647856e-02
41.3485          	-3.4885647751e-02
41.3535          	-3.4885647771e-02
41.3586          	-3.4885647563e-02
41.3636          	-3.4885647343e-02
41.3687          	-3.4885647525e-02
41.3737          	-3.4885647164e-02
41.3788          	-3.4885647585e-02
41.3838          	-3.4885647443e-02
41.3889          	-3.4885647571e-02
41.3939          	-3.4885647288e-02
41.399           	-3.4885647363e-02
41.404           	-3.4885647141e-02
41.4091          	-3.4885647467e-02
41.4141          	-3.4885646930e-02
41.4192          	-3.4885647481e-02
41.4242          	-3.4885647017e-02
41.4293          	-3.4885647271e-02
41.4343          	-3.4885647082e-02
41.4394          	-3.4885647130e-02
41.4444          	-3.4885646995e-02
41.4495          	-3.4885647191e-02
41.4545          	-3.4885646933e-02
41.4596          	-3.4885647312e-02
41.4646          	-3.4885646992e-02
41.4697          	-3.4885647462e-02
41.4747          	-3.4885646832e-02
41.4798          	-3.4885647214e-02
41.4848          	-3.4885646894e-02
41.4899          	-3.4885647033e-02
41.4949          	-3.4885646925e-02
41.5             	-3.4885647224e-02
41.5051          	-3.4885646835e-02
41.5101          	-3.4885647153e-02
41.5152          	-3.4885646861e-02
41.5202          	-3.4885647061e-02
41.5253          	-3.4885646860e-02
41.5303          	-3.4885647090e-02
41.5354          	-3.4885646904e-02
41.5404          	-3.4885647104e-02
41.5455          	-3.4885646988e-02
41.5505          	-3.4885647028e-02
41.5556          	-3.4885647035e-02
41.5606          	-3.4885647184e-02
41.5657          	-3.4885647005e-02
41.5707          	-3.4885647322e-02
41.5758          	-3.4885646871e-02
41.5808          	-3.4885647259e-02
41.5859          	-3.4885646905e-02
41.5909          	-3.4885647255e-02
41.596           	-3.4885646814e-02
41.601           	-3.4885647275e-02
41.6061          	-3.4885646801e-02
41.6111          	-3.4885647267e-02
41.6162          	-3.4885646788e-02
41.6212          	-3.4885647173e-02
41.6263          	-3.4885646806e-02
41.6313          	-3.4885647061e-02
41.6364          	-3.4885646870e-02
41.6414          	-3.4885647138e-02
41.6465          	-3.4885646831e-02
41.6515          	-3.4885647088e-02
41.6566          	-3.4885646876e-02
41.6616          	-3.4885647398e-02
41.6667          	-3.4885647527e-02
41.6717          	-3.4885647791e-02
41.6768          	-3.4885647703e-02
41.6818          	-3.4885647629e-02
41.6869          	-3.4885647254e-02
41.6919          	-3.4885647485e-02
41.697           	-3.4885647081e-02
41.702           	-3.4885647237e-02
41.7071          	-3.4885646924e-02
41.7121          	-3.4885647330e-02
41.7172          	-3.4885646809e-02
41.7222          	-3.4885647115e-02
41.7273          	-3.4885646834e-02
41.7323          	-3.4885647139e-02
41.7374          	-3.4885646899e-02
41.7424          	-3.4885647040e-02
41.7475          	-3.4885646809e-02
41.7525          	-3.4885647003e-02
41.7576          	-3.4885646936e-02
41.7626          	-3.4885647048e-02
41.7677          	-3.4885646980e-02
41.7727          	-3.4885647061e-02
41.7778          	-3.4885646853e-02
41.7828          	-3.4885647210e-02
41.7879          	-3.4885646877e-02
41.7929          	-3.4885647005e-02
41.798           	-3.4885646849e-02
41.803           	-3.4885647066e-02
41.8081          	-3.4885646782e-02
41.8131          	-3.4885647175e-02
41.8182          	-3.4885646807e-02
41.8232          	-3.4885647233e-02
41.8283          	-3.4885646700e-02
41.8333          	-3.4885647231e-02
41.8384          	-3.4885646742e-02
41.8434          	-3.4885647082e-02
41.8485          	-3.4885646777e-02
41.8535          	-3.4885647087e-02
41.8586          	-3.4885646905e-02
41.8636          	-3.4885647382e-02
41.8687          	-3.4885647535e-02
41.8737          	-3.4885647912e-02
41.8788          	-3.4885647646e-02
41.8838          	-3.4885647491e-02
41.8889          	-3.4885647413e-02
41.8939          	-3.4885647365e-02
41.899           	-3.4885646999e-02
41.904           	-3.4885647288e-02
41.9091          	-3.4885646888e-02
41.9141          	-3.4885647094e-02
41.9192          	-3.4885646953e-02
41.9242          	-3.4885647192e-02
41.9293          	-3.4885646860e-02
41.9343          	-3.4885647043e-02
41.9394          	-3.4885646904e-02
41.9444          	-3.4885647106e-02
41.9495          	-3.4885646927e-02
41.9545          	-3.4885647094e-02
41.9596          	-3.4885646768e-02
41.9646          	-3.4885647101e-02
41.9697          	-3.4885646724e-02
41.9747          	-3.4885647013e-02
41.9798          	-3.4885646666e-02
41.9848          	-3.4885647023e-02
41.9899          	-3.4885646708e-02
41.9949          	-3.4885647049e-02
42               	-3.4885646803e-02
42.0051          	-3.4885647052e-02
42.0101          	-3.4885646731e-02
42.0152          	-3.4885647092e-02
42.0202          	-3.4885646813e-02
42.0253          	-3.4885647060e-02
42.0303          	-3.4885646894e-02
42.0354          	-3.4885647017e-02
42.0404          	-3.4885646779e-02
42.0455          	-3.4885647175e-02
42.0505          	-3.4885646851e-02
42.0556          	-3.4885647145e-02
42.0606          	-3.4885646840e-02
42.0657          	-3.4885647042e-02
42.0707          	-3.4885646707e-02
42.0758          	-3.4885647056e-02
42.0808          	-3.4885646688e-02
42.0859          	-3.4885647391e-02
42.0909          	-3.4885647542e-02
42.096           	-3.4885647727e-02
42.101           	-3.4885647412e-02
42.1061          	-3.4885647511e-02
42.1111          	-3.4885647091e-02
42.1162          	-3.4885647487e-02
42.1212          	-3.4885646976e-02
42.1263          	-3.4885647247e-02
42.1313          	-3.4885646968e-02
42.1364          	-3.4885647304e-02
42.1414          	-3.4885646913e-02
42.1465          	-3.4885647195e-02
42.1515          	-3.4885646883e-02
42.1566          	-3.4885646931e-02
42.1616          	-3.4885646762e-02
42.1667          	-3.4885647024e-02
42.1717          	-3.4885646736e-02
42.1768          	-3.4885647106e-02
42.1818          	-3.4885646756e-02
42.1869          	-3.4885647119e-02
42.1919          	-3.4885646780e-02
42.197           	-3.4885647083e-02
42.202           	-3.4885646772e-02
42.2071          	-3.4885647218e-02
42.2121          	-3.4885646848e-02
42.2172          	-3.4885646929e-02
42.2222          	-3.4885646815e-02
42.2273          	-3.4885646924e-02
42.2323          	-3.4885646934e-02
42.2374          	-3.4885647023e-02
42.2424          	-3.4885646753e-02
42.2475          	-3.4885647300e-02
42.2525          	-3.4885647550e-02
42.2576          	-3.4885647938e-02
42.2626          	-3.4885647357e-02
42.2677          	-3.4885647622e-02
42.2727          	-3.4885647442e-02
42.2778          	-3.4885647551e-02
42.2828          	-3.4885647244e-02
42.2879          	-3.4885647427e-02
42.2929          	-3.4885647089e-02
42.298           	-3.4885647187e-02
42.303           	-3.4885647027e-02
42.3081          	-3.4885647167e-02
42.3131          	-3.4885646864e-02
42.3182          	-3.4885647224e-02
42.3232          	-3.4885646811e-02
42.3283          	-3.4885647219e-02
42.3333          	-3.4885646814e-02
42.3384          	-3.4885647156e-02
42.3434          	-3.4885646732e-02
42.3485          	-3.4885647175e-02
42.3535          	-3.4885646843e-02
42.3586          	-3.4885647071e-02
42.3636          	-3.4885646880e-02
42.3687          	-3.4885646966e-02
42.3737          	-3.4885647012e-02
42.3788          	-3.4885647066e-02
42.3838          	-3.4885646857e-02
42.3889          	-3.4885646904e-02
42.3939          	-3.4885646936e-02
42.399           	-3.4885647058e-02
42.404           	-3.4885646938e-02
42.4091          	-3.4885647287e-02
42.4141          	-3.4885646856e-02
42.4192          	-3.4885647349e-02
42.4242          	-3.4885646855e-02
42.4293          	-3.4885647195e-02
42.4343          	-3.4885646809e-02
42.4394          	-3.4885647208e-02
42.4444          	-3.4885646785e-02
42.4495          	-3.4885647099e-02
42.4545          	-3.4885646774e-02
42.4596          	-3.4885647096e-02
42.4646          	-3.4885646828e-02
42.4697          	-3.4885647050e-02
42.4747          	-3.4885646880e-02
42.4798          	-3.4885647091e-02
42.4848          	-3.4885646769e-02
42.4899          	-3.4885647014e-02
42.4949          	-3.4885646820e-02
42.5             	-3.4885646888e-02
42.5051          	-3.4885646763e-02
42.5101          	-3.4885647090e-02
42.5152          	-3.4885646773e-02
42.5202          	-3.4885646994e-02
42.5253          	-3.4885646755e-02
42.5303          	-3.4885647028e-02
42.5354          	-3.4885646625e-02
42.5404          	-3.4885646953e-02
42.5455          	-3.4885646786e-02
42.5505          	-3.4885646987e-02
42.5556          	-3.4885646718e-02
42.5606          	-3.4885647133e-02
42.5657          	-3.4885646857e-02
42.5707          	-3.4885647038e-02
42.5758          	-3.4885646907e-02
42.5808          	-3.4885647051e-02
42.5859          	-3.4885646889e-02
42.5909          	-3.4885647452e-02
42.596           	-3.4885647456e-02
42.601           	-3.4885647791e-02
42.6061          	-3.4885647802e-02
42.6111          	-3.4885647562e-02
42.6162          	-3.4885647224e-02
42.6212          	-3.4885647570e-02
42.6263          	-3.4885647008e-02
42.6313          	-3.4885647510e-02
42.6364          	-3.4885646977e-02
42.6414          	-3.4885647367e-02
42.6465          	-3.4885646928e-02
42.6515          	-3.4885647432e-02
42.6566          	-3.4885646919e-02
42.6616          	-3.4885647262e-02
42.6667          	-3.4885646970e-02
42.6717          	-3.4885647181e-02
42.6768          	-3.4885646909e-02
42.6818          	-3.4885647265e-02
42.6869          	-3.4885646832e-02
42.6919          	-3.4885647120e-02
42.697           	-3.4885646844e-02
42.702           	-3.4885646978e-02
42.7071          	-3.4885647071e-02
42.7121          	-3.4885647073e-02
42.7172          	-3.4885646907e-02
42.7222          	-3.4885647089e-02
42.7273          	-3.4885646866e-02
42.7323          	-3.4885646924e-02
42.7374          	-3.4885646741e-02
42.7424          	-3.4885647101e-02
42.7475          	-3.4885646900e-02
42.7525          	-3.4885647231e-02
42.7576          	-3.4885646902e-02
42.7626          	-3.4885647222e-02
42.7677          	-3.4885646813e-02
42.7727          	-3.4885647095e-02
42.7778          	-3.4885646815e-02
42.7828          	-3.4885646885e-02
42.7879          	-3.4885646774e-02
42.7929          	-3.4885646951e-02
42.798           	-3.4885646673e-02
42.803           	-3.4885646983e-02
